Center(x y z) Normal(x y z) Scale
11 11 0 0 0 1 2.25
11 11 1 0 0 1 2.25
11 11 2 0 0 1 2.25
11 11 3 0 0 1 2.25
11 11 4 0 0 1 2.25
11 11 5 0 0 1 2.25
11 11 6 0 0 1 2.25
11 11 7 0 0 1 2.25
11 11 8 0 0 1 2.25
11 11 9 0 0 1 2.25
11 11 10 0 0 1 2.25
11 11 11 0 0 1 2.25
11 11 12 0 0 1 2.25
11 11 13 0 0 1 2.25
11 11 14 0 0 1 2.25
11 11 15 0 0 1 2.25
11 11 16 0 0 1 2.25
11 11 17 0 0 1 2.25
11 11 18 0 0 1 2.25
11 11 19 0 0 1 2.25
11 11 20 0 0 1 2.25
11 11 21 0 0 1 2.25
11 11 22 0 0 1 2.25
11 11 23 0 0 1 2.25
11 11 24 0 0 1 2.25
11 11 25 0 0 1 2.25
11 11 26 0 0 1 2.25
11 11 27 0 0 1 2.25
11 11 28 0 0 1 2.25
11 11 29 0 0 1 2.25
11 11 30 0 0 1 2.25
11 11 31 0 0 1 2.25
11 11 32 0 0 1 2.25
11 11 33 0 0 1 2.25
11 11 34 0 0 1 2.25
11 11 35 0 0 1 2.25
11 11 36 0 0 1 2.25
11 11 37 0 0 1 2.25
11 11 38 0 0 1 2.25
11 11 39 0 0 1 2.25
11 11 40 0 0 1 2.25
11 11 41 0 0 1 2.25
11 11 42 0 0 1 2.25
11 11 43 0 0 1 2.25
11 11 44 0 0 1 2.25
11 11 45 0 0 1 2.25
11 11 46 0 0 1 2.25
11 11 47 0 0 1 2.25
11 11 48 0 0 1 2.25
11 11 49 0 0 1 2.25
11 11 50 0 0 1 2.25
11 11 51 0 0 1 2.25
11 11 52 0 0 1 2.25
11 11 53 0 0 1 2.25
11 11 54 0 0 1 2.25
11 11 55 0 0 1 2.25
11 11 56 0 0 1 2.25
11 11 57 0 0 1 2.25
11 11 58 0 0 1 2.25
11 11 59 0 0 1 2.25
11 11 60 0 0 1 2.25
11 11 61 0 0 1 2.25
11 11 62 0 0 1 2.25
11 11 63 0 0 1 2.25
11 11 64 0 0 1 2.25
11 11 65 0 0 1 2.25
11 11 66 0 0 1 2.25
11 11 67 0 0 1 2.25
11 11 68 0 0 1 2.25
11 11 69 0 0 1 2.25
11 11 70 0 0 1 2.25
11 11 71 0 0 1 2.25
11 11 72 0 0 1 2.25
11 11 73 0 0 1 2.25
11 11 74 0 0 1 2.25
11 11 75 0 0 1 2.25
11 11 76 0 0 1 2.25
11 11 77 0 0 1 2.25
11 11 78 0 0 1 2.25
11 11 79 0 0 1 2.25
11 11 80 0 0 1 2.25
